Epoch: [9][2540/3789], lr: 0.00100	Time 3.779 (3.199)	Data 2.985 (2.397)	Loss 0.3480 (0.4171)	Prec@1 90.625 (84.741)	Prec@5 100.000 (98.887)
Epoch: [9][2560/3789], lr: 0.00100	Time 2.747 (3.199)	Data 1.956 (2.397)	Loss 0.4949 (0.4171)	Prec@1 78.125 (84.748)	Prec@5 96.875 (98.881)
Epoch: [9][2580/3789], lr: 0.00100	Time 3.387 (3.198)	Data 2.562 (2.396)	Loss 0.2024 (0.4170)	Prec@1 93.750 (84.750)	Prec@5 100.000 (98.878)
Epoch: [9][2600/3789], lr: 0.00100	Time 2.796 (3.198)	Data 1.994 (2.396)	Loss 0.2567 (0.4169)	Prec@1 87.500 (84.752)	Prec@5 100.000 (98.878)
Epoch: [9][2620/3789], lr: 0.00100	Time 3.111 (3.198)	Data 2.295 (2.397)	Loss 0.4990 (0.4170)	Prec@1 87.500 (84.752)	Prec@5 96.875 (98.879)
Epoch: [9][2640/3789], lr: 0.00100	Time 3.518 (3.199)	Data 2.736 (2.397)	Loss 0.3931 (0.4172)	Prec@1 93.750 (84.738)	Prec@5 96.875 (98.881)
Epoch: [9][2660/3789], lr: 0.00100	Time 2.975 (3.198)	Data 2.162 (2.396)	Loss 0.2868 (0.4171)	Prec@1 87.500 (84.745)	Prec@5 100.000 (98.880)
Epoch: [9][2680/3789], lr: 0.00100	Time 3.592 (3.198)	Data 2.796 (2.396)	Loss 0.4018 (0.4173)	Prec@1 81.250 (84.742)	Prec@5 100.000 (98.878)
Epoch: [9][2700/3789], lr: 0.00100	Time 3.303 (3.197)	Data 2.487 (2.396)	Loss 0.2368 (0.4173)	Prec@1 93.750 (84.750)	Prec@5 100.000 (98.875)
Epoch: [9][2720/3789], lr: 0.00100	Time 2.973 (3.197)	Data 2.156 (2.395)	Loss 0.4190 (0.4173)	Prec@1 81.250 (84.752)	Prec@5 96.875 (98.876)
Epoch: [9][2740/3789], lr: 0.00100	Time 3.223 (3.197)	Data 2.439 (2.395)	Loss 0.5420 (0.4177)	Prec@1 78.125 (84.728)	Prec@5 100.000 (98.877)
Epoch: [9][2760/3789], lr: 0.00100	Time 3.570 (3.197)	Data 2.749 (2.395)	Loss 0.5111 (0.4182)	Prec@1 81.250 (84.713)	Prec@5 100.000 (98.873)
Epoch: [9][2780/3789], lr: 0.00100	Time 3.689 (3.197)	Data 2.877 (2.395)	Loss 0.2734 (0.4180)	Prec@1 93.750 (84.717)	Prec@5 100.000 (98.874)
Epoch: [9][2800/3789], lr: 0.00100	Time 3.038 (3.196)	Data 2.233 (2.394)	Loss 0.2772 (0.4180)	Prec@1 87.500 (84.716)	Prec@5 100.000 (98.878)
Epoch: [9][2820/3789], lr: 0.00100	Time 3.043 (3.197)	Data 2.232 (2.395)	Loss 0.5630 (0.4180)	Prec@1 90.625 (84.717)	Prec@5 96.875 (98.877)
Epoch: [9][2840/3789], lr: 0.00100	Time 2.690 (3.196)	Data 1.905 (2.394)	Loss 0.2714 (0.4180)	Prec@1 90.625 (84.714)	Prec@5 100.000 (98.875)
Epoch: [9][2860/3789], lr: 0.00100	Time 3.228 (3.197)	Data 2.422 (2.394)	Loss 0.2515 (0.4182)	Prec@1 90.625 (84.711)	Prec@5 100.000 (98.877)
Epoch: [9][2880/3789], lr: 0.00100	Time 3.462 (3.197)	Data 2.657 (2.395)	Loss 0.6130 (0.4183)	Prec@1 75.000 (84.710)	Prec@5 96.875 (98.873)
Epoch: [9][2900/3789], lr: 0.00100	Time 2.880 (3.197)	Data 2.054 (2.395)	Loss 0.5277 (0.4183)	Prec@1 78.125 (84.704)	Prec@5 96.875 (98.873)
Epoch: [9][2920/3789], lr: 0.00100	Time 3.416 (3.198)	Data 2.644 (2.396)	Loss 0.3658 (0.4188)	Prec@1 90.625 (84.684)	Prec@5 96.875 (98.869)
Epoch: [9][2940/3789], lr: 0.00100	Time 2.840 (3.198)	Data 2.061 (2.396)	Loss 0.5419 (0.4192)	Prec@1 84.375 (84.670)	Prec@5 100.000 (98.873)
Epoch: [9][2960/3789], lr: 0.00100	Time 3.152 (3.198)	Data 2.392 (2.396)	Loss 0.4815 (0.4191)	Prec@1 84.375 (84.681)	Prec@5 96.875 (98.874)
Epoch: [9][2980/3789], lr: 0.00100	Time 2.984 (3.199)	Data 2.189 (2.396)	Loss 0.2842 (0.4189)	Prec@1 90.625 (84.682)	Prec@5 100.000 (98.876)
Epoch: [9][3000/3789], lr: 0.00100	Time 3.302 (3.198)	Data 2.478 (2.396)	Loss 0.2413 (0.4189)	Prec@1 90.625 (84.675)	Prec@5 100.000 (98.881)
Epoch: [9][3020/3789], lr: 0.00100	Time 3.128 (3.198)	Data 2.334 (2.396)	Loss 0.3898 (0.4191)	Prec@1 78.125 (84.664)	Prec@5 100.000 (98.882)
Epoch: [9][3040/3789], lr: 0.00100	Time 3.566 (3.198)	Data 2.739 (2.396)	Loss 0.7033 (0.4192)	Prec@1 71.875 (84.651)	Prec@5 100.000 (98.882)
Epoch: [9][3060/3789], lr: 0.00100	Time 3.419 (3.198)	Data 2.594 (2.396)	Loss 0.4966 (0.4192)	Prec@1 78.125 (84.641)	Prec@5 100.000 (98.882)
Epoch: [9][3080/3789], lr: 0.00100	Time 3.168 (3.199)	Data 2.367 (2.396)	Loss 0.2783 (0.4191)	Prec@1 90.625 (84.648)	Prec@5 100.000 (98.883)
Epoch: [9][3100/3789], lr: 0.00100	Time 3.504 (3.199)	Data 2.700 (2.397)	Loss 0.4822 (0.4190)	Prec@1 78.125 (84.648)	Prec@5 100.000 (98.883)
Epoch: [9][3120/3789], lr: 0.00100	Time 3.410 (3.199)	Data 2.604 (2.396)	Loss 0.4217 (0.4190)	Prec@1 84.375 (84.657)	Prec@5 100.000 (98.883)
Epoch: [9][3140/3789], lr: 0.00100	Time 3.364 (3.199)	Data 2.561 (2.397)	Loss 0.6082 (0.4189)	Prec@1 75.000 (84.668)	Prec@5 96.875 (98.880)
Epoch: [9][3160/3789], lr: 0.00100	Time 3.191 (3.199)	Data 2.396 (2.397)	Loss 0.1686 (0.4193)	Prec@1 93.750 (84.660)	Prec@5 100.000 (98.874)
Epoch: [9][3180/3789], lr: 0.00100	Time 2.799 (3.199)	Data 2.009 (2.397)	Loss 0.6449 (0.4192)	Prec@1 84.375 (84.662)	Prec@5 100.000 (98.876)
Epoch: [9][3200/3789], lr: 0.00100	Time 3.172 (3.200)	Data 2.359 (2.397)	Loss 0.4609 (0.4197)	Prec@1 84.375 (84.645)	Prec@5 96.875 (98.877)
Epoch: [9][3220/3789], lr: 0.00100	Time 3.040 (3.199)	Data 2.259 (2.397)	Loss 0.6602 (0.4198)	Prec@1 78.125 (84.640)	Prec@5 96.875 (98.875)
Epoch: [9][3240/3789], lr: 0.00100	Time 3.170 (3.199)	Data 2.367 (2.396)	Loss 0.1699 (0.4196)	Prec@1 90.625 (84.644)	Prec@5 100.000 (98.876)
Epoch: [9][3260/3789], lr: 0.00100	Time 3.156 (3.199)	Data 2.383 (2.397)	Loss 0.7877 (0.4193)	Prec@1 71.875 (84.655)	Prec@5 96.875 (98.873)
Epoch: [9][3280/3789], lr: 0.00100	Time 2.965 (3.199)	Data 2.167 (2.397)	Loss 0.5933 (0.4189)	Prec@1 81.250 (84.676)	Prec@5 96.875 (98.875)
Epoch: [9][3300/3789], lr: 0.00100	Time 3.405 (3.199)	Data 2.616 (2.396)	Loss 0.3596 (0.4189)	Prec@1 90.625 (84.670)	Prec@5 100.000 (98.875)
Epoch: [9][3320/3789], lr: 0.00100	Time 3.330 (3.199)	Data 2.500 (2.396)	Loss 0.5685 (0.4189)	Prec@1 87.500 (84.673)	Prec@5 96.875 (98.875)
Epoch: [9][3340/3789], lr: 0.00100	Time 3.149 (3.199)	Data 2.365 (2.396)	Loss 0.6984 (0.4191)	Prec@1 75.000 (84.664)	Prec@5 96.875 (98.875)
Epoch: [9][3360/3789], lr: 0.00100	Time 3.328 (3.199)	Data 2.517 (2.396)	Loss 0.2674 (0.4188)	Prec@1 87.500 (84.667)	Prec@5 100.000 (98.877)
Epoch: [9][3380/3789], lr: 0.00100	Time 3.275 (3.199)	Data 2.469 (2.397)	Loss 0.3435 (0.4188)	Prec@1 84.375 (84.665)	Prec@5 100.000 (98.873)
Epoch: [9][3400/3789], lr: 0.00100	Time 3.288 (3.199)	Data 2.483 (2.397)	Loss 0.4716 (0.4186)	Prec@1 87.500 (84.676)	Prec@5 96.875 (98.876)
Epoch: [9][3420/3789], lr: 0.00100	Time 3.065 (3.201)	Data 2.250 (2.398)	Loss 0.4125 (0.4186)	Prec@1 84.375 (84.675)	Prec@5 96.875 (98.878)
Epoch: [9][3440/3789], lr: 0.00100	Time 3.171 (3.201)	Data 2.253 (2.398)	Loss 0.1950 (0.4182)	Prec@1 93.750 (84.689)	Prec@5 100.000 (98.878)
Epoch: [9][3460/3789], lr: 0.00100	Time 3.375 (3.201)	Data 2.548 (2.398)	Loss 0.3864 (0.4181)	Prec@1 81.250 (84.692)	Prec@5 100.000 (98.878)
Epoch: [9][3480/3789], lr: 0.00100	Time 3.068 (3.201)	Data 2.259 (2.399)	Loss 0.5864 (0.4183)	Prec@1 78.125 (84.683)	Prec@5 100.000 (98.878)
Epoch: [9][3500/3789], lr: 0.00100	Time 3.138 (3.202)	Data 2.330 (2.399)	Loss 0.3649 (0.4184)	Prec@1 87.500 (84.682)	Prec@5 100.000 (98.873)
Epoch: [9][3520/3789], lr: 0.00100	Time 3.376 (3.202)	Data 2.602 (2.400)	Loss 0.3844 (0.4184)	Prec@1 78.125 (84.680)	Prec@5 100.000 (98.873)
Epoch: [9][3540/3789], lr: 0.00100	Time 3.382 (3.202)	Data 2.579 (2.399)	Loss 0.4857 (0.4184)	Prec@1 87.500 (84.683)	Prec@5 100.000 (98.870)
Epoch: [9][3560/3789], lr: 0.00100	Time 3.102 (3.202)	Data 2.297 (2.399)	Loss 0.3953 (0.4182)	Prec@1 84.375 (84.694)	Prec@5 100.000 (98.872)
Epoch: [9][3580/3789], lr: 0.00100	Time 3.297 (3.201)	Data 2.464 (2.399)	Loss 0.2373 (0.4182)	Prec@1 93.750 (84.689)	Prec@5 100.000 (98.872)
Epoch: [9][3600/3789], lr: 0.00100	Time 3.593 (3.201)	Data 2.781 (2.399)	Loss 0.5002 (0.4180)	Prec@1 87.500 (84.697)	Prec@5 96.875 (98.871)
Epoch: [9][3620/3789], lr: 0.00100	Time 3.526 (3.201)	Data 2.713 (2.399)	Loss 0.5627 (0.4178)	Prec@1 84.375 (84.697)	Prec@5 93.750 (98.875)
Epoch: [9][3640/3789], lr: 0.00100	Time 3.464 (3.202)	Data 2.647 (2.399)	Loss 0.7125 (0.4181)	Prec@1 78.125 (84.693)	Prec@5 96.875 (98.872)
Epoch: [9][3660/3789], lr: 0.00100	Time 3.142 (3.202)	Data 2.375 (2.399)	Loss 0.5974 (0.4182)	Prec@1 75.000 (84.691)	Prec@5 96.875 (98.872)
Epoch: [9][3680/3789], lr: 0.00100	Time 3.512 (3.202)	Data 2.721 (2.399)	Loss 0.1321 (0.4182)	Prec@1 93.750 (84.686)	Prec@5 100.000 (98.873)
Epoch: [9][3700/3789], lr: 0.00100	Time 3.491 (3.202)	Data 2.695 (2.399)	Loss 0.7171 (0.4183)	Prec@1 68.750 (84.683)	Prec@5 93.750 (98.874)
Epoch: [9][3720/3789], lr: 0.00100	Time 3.587 (3.202)	Data 2.789 (2.399)	Loss 0.5109 (0.4181)	Prec@1 78.125 (84.687)	Prec@5 100.000 (98.874)
Epoch: [9][3740/3789], lr: 0.00100	Time 3.191 (3.202)	Data 2.391 (2.399)	Loss 0.3717 (0.4182)	Prec@1 90.625 (84.685)	Prec@5 100.000 (98.876)
Epoch: [9][3760/3789], lr: 0.00100	Time 3.434 (3.202)	Data 2.601 (2.399)	Loss 0.2583 (0.4180)	Prec@1 84.375 (84.693)	Prec@5 100.000 (98.873)
Epoch: [9][3780/3789], lr: 0.00100	Time 2.976 (3.202)	Data 2.174 (2.399)	Loss 0.2341 (0.4176)	Prec@1 87.500 (84.705)	Prec@5 100.000 (98.876)
Test: [0/302]	Time 2.560 (2.560)	Loss 0.5294 (0.5294)	Prec@1 75.000 (75.000)	Prec@5 96.875 (96.875)
Test: [20/302]	Time 1.812 (2.159)	Loss 0.0556 (0.7481)	Prec@1 100.000 (76.190)	Prec@5 100.000 (97.173)
Test: [40/302]	Time 1.768 (2.114)	Loss 1.2389 (0.8004)	Prec@1 53.125 (74.314)	Prec@5 100.000 (97.256)
Test: [60/302]	Time 2.057 (2.099)	Loss 0.2923 (0.8023)	Prec@1 93.750 (74.436)	Prec@5 100.000 (97.439)
Test: [80/302]	Time 2.672 (2.084)	Loss 0.7143 (0.8849)	Prec@1 75.000 (73.341)	Prec@5 96.875 (97.492)
Test: [100/302]	Time 2.073 (2.100)	Loss 1.3442 (0.8613)	Prec@1 56.250 (74.072)	Prec@5 100.000 (97.463)
Test: [120/302]	Time 1.885 (2.121)	Loss 3.0762 (0.8994)	Prec@1 43.750 (73.580)	Prec@5 96.875 (97.417)
Test: [140/302]	Time 2.163 (2.113)	Loss 0.3588 (0.9019)	Prec@1 87.500 (73.382)	Prec@5 96.875 (97.407)
Test: [160/302]	Time 2.121 (2.097)	Loss 0.0005 (0.8742)	Prec@1 100.000 (74.301)	Prec@5 100.000 (97.516)
Test: [180/302]	Time 1.824 (2.089)	Loss 1.3609 (0.8863)	Prec@1 65.625 (73.619)	Prec@5 93.750 (97.600)
Test: [200/302]	Time 2.053 (2.074)	Loss 0.5717 (0.8804)	Prec@1 71.875 (73.943)	Prec@5 100.000 (97.481)
Test: [220/302]	Time 1.898 (2.068)	Loss 0.1396 (0.9228)	Prec@1 100.000 (73.374)	Prec@5 100.000 (97.568)
Test: [240/302]	Time 2.284 (2.064)	Loss 4.4093 (0.9483)	Prec@1 0.000 (73.029)	Prec@5 100.000 (97.562)
Test: [260/302]	Time 1.726 (2.063)	Loss 0.7490 (0.9633)	Prec@1 68.750 (72.318)	Prec@5 96.875 (97.354)
Test: [280/302]	Time 1.813 (2.061)	Loss 0.0002 (0.9527)	Prec@1 100.000 (72.364)	Prec@5 100.000 (97.309)
Test: [300/302]	Time 1.677 (2.061)	Loss 1.0456 (0.9790)	Prec@1 65.625 (71.501)	Prec@5 93.750 (97.051)
Testing Results: Prec@1 71.405 Prec@5 97.037 Loss 0.98260
Best Prec@1: 71.995

Epoch: [10][0/3789], lr: 0.00010	Time 3.152 (3.152)	Data 2.373 (2.373)	Loss 0.4646 (0.4646)	Prec@1 87.500 (87.500)	Prec@5 100.000 (100.000)
Epoch: [10][20/3789], lr: 0.00010	Time 3.382 (3.215)	Data 2.571 (2.425)	Loss 0.5025 (0.3854)	Prec@1 78.125 (85.119)	Prec@5 100.000 (99.256)
Epoch: [10][40/3789], lr: 0.00010	Time 3.245 (3.140)	Data 2.403 (2.343)	Loss 0.5437 (0.3884)	Prec@1 90.625 (85.366)	Prec@5 100.000 (99.162)
Epoch: [10][60/3789], lr: 0.00010	Time 3.085 (3.187)	Data 2.307 (2.388)	Loss 0.3068 (0.3899)	Prec@1 87.500 (85.553)	Prec@5 100.000 (99.129)
Epoch: [10][80/3789], lr: 0.00010	Time 2.793 (3.173)	Data 2.025 (2.373)	Loss 0.4799 (0.3760)	Prec@1 90.625 (86.034)	Prec@5 96.875 (99.151)
Epoch: [10][100/3789], lr: 0.00010	Time 3.102 (3.179)	Data 2.295 (2.378)	Loss 0.4880 (0.3690)	Prec@1 78.125 (86.386)	Prec@5 96.875 (99.165)
Epoch: [10][120/3789], lr: 0.00010	Time 3.214 (3.171)	Data 2.384 (2.369)	Loss 0.2862 (0.3741)	Prec@1 93.750 (86.338)	Prec@5 100.000 (99.148)
Epoch: [10][140/3789], lr: 0.00010	Time 3.192 (3.160)	Data 2.374 (2.357)	Loss 0.2140 (0.3675)	Prec@1 90.625 (86.503)	Prec@5 100.000 (99.202)
Epoch: [10][160/3789], lr: 0.00010	Time 3.407 (3.167)	Data 2.603 (2.363)	Loss 0.4239 (0.3739)	Prec@1 84.375 (86.180)	Prec@5 100.000 (99.185)
Epoch: [10][180/3789], lr: 0.00010	Time 3.016 (3.155)	Data 2.216 (2.351)	Loss 0.3921 (0.3669)	Prec@1 90.625 (86.481)	Prec@5 100.000 (99.223)
Epoch: [10][200/3789], lr: 0.00010	Time 2.827 (3.146)	Data 2.007 (2.342)	Loss 0.1845 (0.3632)	Prec@1 93.750 (86.738)	Prec@5 100.000 (99.238)
Epoch: [10][220/3789], lr: 0.00010	Time 3.008 (3.137)	Data 2.197 (2.332)	Loss 0.2903 (0.3609)	Prec@1 87.500 (86.793)	Prec@5 100.000 (99.279)
Epoch: [10][240/3789], lr: 0.00010	Time 3.646 (3.149)	Data 2.823 (2.343)	Loss 0.4328 (0.3585)	Prec@1 84.375 (86.839)	Prec@5 96.875 (99.261)
Epoch: [10][260/3789], lr: 0.00010	Time 3.350 (3.147)	Data 2.553 (2.341)	Loss 0.3766 (0.3623)	Prec@1 90.625 (86.674)	Prec@5 100.000 (99.222)
Epoch: [10][280/3789], lr: 0.00010	Time 3.134 (3.148)	Data 2.319 (2.342)	Loss 0.5637 (0.3648)	Prec@1 78.125 (86.455)	Prec@5 96.875 (99.233)
Epoch: [10][300/3789], lr: 0.00010	Time 3.813 (3.155)	Data 3.002 (2.349)	Loss 0.2359 (0.3626)	Prec@1 90.625 (86.451)	Prec@5 100.000 (99.263)
Epoch: [10][320/3789], lr: 0.00010	Time 3.615 (3.155)	Data 2.810 (2.349)	Loss 0.3727 (0.3607)	Prec@1 90.625 (86.526)	Prec@5 96.875 (99.241)
Epoch: [10][340/3789], lr: 0.00010	Time 3.435 (3.158)	Data 2.610 (2.352)	Loss 0.4458 (0.3584)	Prec@1 87.500 (86.666)	Prec@5 96.875 (99.230)
Epoch: [10][360/3789], lr: 0.00010	Time 3.221 (3.163)	Data 2.418 (2.357)	Loss 0.3463 (0.3587)	Prec@1 84.375 (86.626)	Prec@5 100.000 (99.204)
Epoch: [10][380/3789], lr: 0.00010	Time 3.133 (3.163)	Data 2.309 (2.356)	Loss 0.2434 (0.3561)	Prec@1 90.625 (86.745)	Prec@5 100.000 (99.204)
Epoch: [10][400/3789], lr: 0.00010	Time 3.227 (3.168)	Data 2.425 (2.361)	Loss 0.4500 (0.3548)	Prec@1 78.125 (86.767)	Prec@5 96.875 (99.221)
Epoch: [10][420/3789], lr: 0.00010	Time 3.237 (3.168)	Data 2.432 (2.361)	Loss 0.3068 (0.3558)	Prec@1 87.500 (86.721)	Prec@5 100.000 (99.213)
Epoch: [10][440/3789], lr: 0.00010	Time 3.773 (3.172)	Data 2.994 (2.365)	Loss 0.1763 (0.3544)	Prec@1 93.750 (86.763)	Prec@5 100.000 (99.235)
Epoch: [10][460/3789], lr: 0.00010	Time 3.255 (3.175)	Data 2.469 (2.368)	Loss 0.2130 (0.3519)	Prec@1 93.750 (86.856)	Prec@5 100.000 (99.234)
Epoch: [10][480/3789], lr: 0.00010	Time 2.879 (3.171)	Data 2.051 (2.364)	Loss 0.2808 (0.3508)	Prec@1 87.500 (86.915)	Prec@5 100.000 (99.220)
Epoch: [10][500/3789], lr: 0.00010	Time 3.056 (3.173)	Data 2.262 (2.366)	Loss 0.4338 (0.3516)	Prec@1 84.375 (86.858)	Prec@5 96.875 (99.220)
Epoch: [10][520/3789], lr: 0.00010	Time 2.734 (3.172)	Data 1.923 (2.366)	Loss 0.2520 (0.3517)	Prec@1 93.750 (86.894)	Prec@5 100.000 (99.214)
Epoch: [10][540/3789], lr: 0.00010	Time 3.615 (3.174)	Data 2.831 (2.367)	Loss 0.3628 (0.3506)	Prec@1 84.375 (86.969)	Prec@5 100.000 (99.209)
Epoch: [10][560/3789], lr: 0.00010	Time 3.053 (3.176)	Data 2.277 (2.369)	Loss 0.3756 (0.3505)	Prec@1 84.375 (86.976)	Prec@5 100.000 (99.226)
Epoch: [10][580/3789], lr: 0.00010	Time 3.733 (3.174)	Data 2.949 (2.367)	Loss 0.3376 (0.3492)	Prec@1 90.625 (87.048)	Prec@5 100.000 (99.231)
Epoch: [10][600/3789], lr: 0.00010	Time 3.474 (3.173)	Data 2.678 (2.366)	Loss 0.4252 (0.3501)	Prec@1 81.250 (86.985)	Prec@5 100.000 (99.236)
Epoch: [10][620/3789], lr: 0.00010	Time 3.274 (3.171)	Data 2.455 (2.364)	Loss 0.7416 (0.3498)	Prec@1 71.875 (86.946)	Prec@5 96.875 (99.235)
Epoch: [10][640/3789], lr: 0.00010	Time 3.240 (3.171)	Data 2.442 (2.364)	Loss 0.2632 (0.3495)	Prec@1 96.875 (87.003)	Prec@5 100.000 (99.225)
Epoch: [10][660/3789], lr: 0.00010	Time 3.088 (3.172)	Data 2.311 (2.365)	Loss 0.1683 (0.3499)	Prec@1 93.750 (87.018)	Prec@5 100.000 (99.225)
Epoch: [10][680/3789], lr: 0.00010	Time 3.398 (3.175)	Data 2.594 (2.368)	Loss 0.1434 (0.3499)	Prec@1 93.750 (86.977)	Prec@5 96.875 (99.215)
Epoch: [10][700/3789], lr: 0.00010	Time 3.324 (3.174)	Data 2.501 (2.367)	Loss 0.3525 (0.3511)	Prec@1 87.500 (86.916)	Prec@5 100.000 (99.215)
Epoch: [10][720/3789], lr: 0.00010	Time 3.211 (3.175)	Data 2.397 (2.368)	Loss 0.0954 (0.3513)	Prec@1 96.875 (86.889)	Prec@5 100.000 (99.224)
Epoch: [10][740/3789], lr: 0.00010	Time 3.447 (3.173)	Data 2.654 (2.366)	Loss 0.2621 (0.3507)	Prec@1 87.500 (86.935)	Prec@5 100.000 (99.220)
Epoch: [10][760/3789], lr: 0.00010	Time 3.246 (3.175)	Data 2.467 (2.368)	Loss 0.2192 (0.3494)	Prec@1 93.750 (86.966)	Prec@5 100.000 (99.216)
Epoch: [10][780/3789], lr: 0.00010	Time 3.215 (3.173)	Data 2.416 (2.366)	Loss 0.4480 (0.3483)	Prec@1 84.375 (87.000)	Prec@5 96.875 (99.212)
Epoch: [10][800/3789], lr: 0.00010	Time 3.046 (3.171)	Data 2.248 (2.364)	Loss 0.2654 (0.3480)	Prec@1 87.500 (87.020)	Prec@5 100.000 (99.204)
Epoch: [10][820/3789], lr: 0.00010	Time 3.403 (3.172)	Data 2.573 (2.365)	Loss 0.2785 (0.3477)	Prec@1 87.500 (87.043)	Prec@5 100.000 (99.204)
Epoch: [10][840/3789], lr: 0.00010	Time 3.311 (3.172)	Data 2.520 (2.365)	Loss 0.7749 (0.3494)	Prec@1 81.250 (86.995)	Prec@5 93.750 (99.175)
Epoch: [10][860/3789], lr: 0.00010	Time 3.512 (3.174)	Data 2.646 (2.367)	Loss 0.4403 (0.3489)	Prec@1 87.500 (87.010)	Prec@5 96.875 (99.180)
Epoch: [10][880/3789], lr: 0.00010	Time 3.419 (3.174)	Data 2.654 (2.366)	Loss 0.1072 (0.3486)	Prec@1 96.875 (86.996)	Prec@5 100.000 (99.195)
Epoch: [10][900/3789], lr: 0.00010	Time 3.334 (3.173)	Data 2.529 (2.366)	Loss 0.1883 (0.3475)	Prec@1 96.875 (87.032)	Prec@5 100.000 (99.202)
Epoch: [10][920/3789], lr: 0.00010	Time 3.050 (3.174)	Data 2.253 (2.366)	Loss 0.1936 (0.3481)	Prec@1 96.875 (87.045)	Prec@5 100.000 (99.179)
Epoch: [10][940/3789], lr: 0.00010	Time 3.183 (3.174)	Data 2.386 (2.366)	Loss 0.3788 (0.3486)	Prec@1 84.375 (87.002)	Prec@5 100.000 (99.186)
Epoch: [10][960/3789], lr: 0.00010	Time 2.838 (3.173)	Data 2.030 (2.366)	Loss 0.6197 (0.3494)	Prec@1 78.125 (86.983)	Prec@5 100.000 (99.184)
Epoch: [10][980/3789], lr: 0.00010	Time 3.573 (3.171)	Data 2.761 (2.363)	Loss 0.4245 (0.3486)	Prec@1 78.125 (87.006)	Prec@5 100.000 (99.191)
Epoch: [10][1000/3789], lr: 0.00010	Time 3.185 (3.172)	Data 2.391 (2.364)	Loss 0.4458 (0.3478)	Prec@1 71.875 (87.019)	Prec@5 100.000 (99.195)
Epoch: [10][1020/3789], lr: 0.00010	Time 3.189 (3.171)	Data 2.364 (2.363)	Loss 0.1452 (0.3463)	Prec@1 87.500 (87.050)	Prec@5 100.000 (99.207)
Epoch: [10][1040/3789], lr: 0.00010	Time 3.510 (3.169)	Data 2.724 (2.361)	Loss 0.4866 (0.3466)	Prec@1 84.375 (87.032)	Prec@5 100.000 (99.213)
Epoch: [10][1060/3789], lr: 0.00010	Time 3.499 (3.169)	Data 2.696 (2.362)	Loss 0.4428 (0.3479)	Prec@1 84.375 (86.982)	Prec@5 100.000 (99.217)
Epoch: [10][1080/3789], lr: 0.00010	Time 2.791 (3.169)	Data 2.003 (2.361)	Loss 0.1229 (0.3467)	Prec@1 96.875 (87.037)	Prec@5 100.000 (99.214)
Epoch: [10][1100/3789], lr: 0.00010	Time 3.278 (3.166)	Data 2.457 (2.358)	Loss 0.2187 (0.3467)	Prec@1 90.625 (87.032)	Prec@5 100.000 (99.214)
Epoch: [10][1120/3789], lr: 0.00010	Time 3.395 (3.167)	Data 2.595 (2.360)	Loss 0.4492 (0.3468)	Prec@1 84.375 (87.026)	Prec@5 96.875 (99.211)
Epoch: [10][1140/3789], lr: 0.00010	Time 3.290 (3.167)	Data 2.497 (2.360)	Loss 0.4010 (0.3460)	Prec@1 84.375 (87.048)	Prec@5 96.875 (99.217)
Epoch: [10][1160/3789], lr: 0.00010	Time 3.075 (3.168)	Data 2.245 (2.361)	Loss 0.3869 (0.3460)	Prec@1 81.250 (87.037)	Prec@5 100.000 (99.211)
Epoch: [10][1180/3789], lr: 0.00010	Time 3.086 (3.168)	Data 2.277 (2.361)	Loss 0.1556 (0.3453)	Prec@1 93.750 (87.053)	Prec@5 100.000 (99.211)
Epoch: [10][1200/3789], lr: 0.00010	Time 3.513 (3.168)	Data 2.725 (2.360)	Loss 0.4699 (0.3445)	Prec@1 84.375 (87.086)	Prec@5 96.875 (99.206)
Epoch: [10][1220/3789], lr: 0.00010	Time 3.323 (3.167)	Data 2.523 (2.359)	Loss 0.1944 (0.3445)	Prec@1 96.875 (87.096)	Prec@5 100.000 (99.204)
Epoch: [10][1240/3789], lr: 0.00010	Time 3.280 (3.168)	Data 2.424 (2.361)	Loss 0.4031 (0.3447)	Prec@1 87.500 (87.097)	Prec@5 100.000 (99.204)
Epoch: [10][1260/3789], lr: 0.00010	Time 3.201 (3.169)	Data 2.409 (2.362)	Loss 0.2131 (0.3442)	Prec@1 87.500 (87.116)	Prec@5 100.000 (99.205)
Epoch: [10][1280/3789], lr: 0.00010	Time 3.102 (3.171)	Data 2.284 (2.363)	Loss 0.5316 (0.3440)	Prec@1 78.125 (87.122)	Prec@5 100.000 (99.205)
Epoch: [10][1300/3789], lr: 0.00010	Time 3.160 (3.169)	Data 2.348 (2.361)	Loss 0.2716 (0.3437)	Prec@1 93.750 (87.125)	Prec@5 96.875 (99.210)
Epoch: [10][1320/3789], lr: 0.00010	Time 3.405 (3.171)	Data 2.605 (2.364)	Loss 0.2968 (0.3431)	Prec@1 87.500 (87.145)	Prec@5 100.000 (99.215)
Epoch: [10][1340/3789], lr: 0.00010	Time 2.933 (3.171)	Data 2.127 (2.363)	Loss 0.5047 (0.3433)	Prec@1 87.500 (87.162)	Prec@5 96.875 (99.217)
Epoch: [10][1360/3789], lr: 0.00010	Time 3.452 (3.169)	Data 2.642 (2.362)	Loss 0.1849 (0.3428)	Prec@1 93.750 (87.192)	Prec@5 100.000 (99.217)
